player_id,name,tournament_slug,id_source,event_result_found
3767fb18-b855-41eb-88d4-701e4cb81126,Mayank Oberoi,ipt-goa-grandslam-11-0,api_member_ids,True
b1863a39-a660-43dd-8e1c-830d77223fe7,Mukund Muthanna,ipt-goa-grandslam-11-0,api_member_ids,True
4a6e40bd-2cd4-4535-95f1-ba51a03f719d,Nishad Shevde,ipt-goa-grandslam-11-0,api_member_ids,True
8bb372e9-13f6-40be-9f1d-add1395ec813,Kriday Sethi,ipt-goa-grandslam-11-0,api_member_ids,True
79665684-6161-45de-af8d-bff8b2fb798a,Arik Badami,ipt-goa-grandslam-11-0,api_member_ids,True
c1023ad9-075c-47e5-b684-c5bdb4bbf31a,Gandharv Bajaj,ipt-goa-grandslam-11-0,api_member_ids,True
1fe46b92-d550-4c02-81f6-489cb553411b,Parth Bhatia,ipt-goa-grandslam-11-0,api_member_ids,True
1ef2542e-4b4d-481d-ad8f-dc4e9fde3982,Rahul Khanna,ipt-goa-grandslam-11-0,api_member_ids,True
c1fac66c-3ce8-43d8-8c0c-85d463264584,Siddharth Satheesan,ipt-goa-grandslam-11-0,api_member_ids,True
8850ef35-01ed-405d-acb6-6bd23a45b747,Vaibhav Sahni,ipt-goa-grandslam-11-0,api_member_ids,True
cb8b4fb5-f72f-42c7-94c1-b7963e5c6e68,Suyash Vishnoi,ipt-goa-grandslam-11-0,api_member_ids,True
8f0e0463-82c3-4822-8b7e-58ec37cde83e,Yugantar Malhotra,ipt-goa-grandslam-11-0,api_member_ids,True
9dd10c8d-d850-4642-9043-7431470cebc9,Ronak Bhojani,ipt-goa-grandslam-11-0,api_member_ids,True
b178e479-c490-48b3-85f0-5c8443c1bad4,Tushar Jain,ipt-goa-grandslam-11-0,api_member_ids,True
7f46ff27-3043-4e9f-bdc5-c97c8b590e83,Karan Bansal,ipt-goa-grandslam-11-0,api_member_ids,True
a49f1be2-0fd0-4ea7-81e9-c04f42d129ed,Anuj Vaghani,ipt-goa-grandslam-11-0,api_member_ids,True
db4244f2-196a-41e4-bd02-f90ae3ea565b,Hritesh Agarwal,ipt-goa-grandslam-11-0,api_member_ids,True
33c37317-e796-4dae-9697-19aa9df046bd,Jatin Dhingra,ipt-goa-grandslam-11-0,api_member_ids,True
f3fe6938-52ee-41b1-af50-ec82c5c39f31,Sandeep Chawla,ipt-goa-grandslam-11-0,api_member_ids,True
2cf42324-1463-4d64-b9e2-1a6b89ead090,Vineeth Mutyala,ipt-goa-grandslam-11-0,api_member_ids,True
5b4e9c11-4974-4fcc-bd97-31bf8e12050d,Sheriar Mazda,ipt-goa-grandslam-11-0,api_member_ids,True
a791964a-f0c5-42b4-8325-828bd695b346,Shikhar Kumar,ipt-goa-grandslam-11-0,api_member_ids,True
f6c641f1-29cd-45ed-b4df-1421d76f48d3,Abhinav Grover,ipt-goa-grandslam-11-0,api_member_ids,True
29e75609-025c-485b-a40a-969d2ce6e6bc,Paramveer Bajwa,ipt-goa-grandslam-11-0,api_member_ids,True
06a4aeef-aaca-45ef-a83a-cb3c703c9789,Mihir Akolkar,ipt-goa-grandslam-11-0,api_member_ids,True
33da4499-d5cc-4c4c-9002-f405f2051d1b,Ishaan Choubal,ipt-goa-grandslam-11-0,api_member_ids,True
7078cecf-5699-43ef-aefe-dd1c239e92ba,Bhagya Popat,ipt-goa-grandslam-11-0,api_member_ids,True
