player_id,player,ranking_category,event,event_canonical,event_type,month,awarded_on,division,round,points,counts_for_ranking,partner,partner_source,wins,losses,prize,tournament_slug,scale,expires_rolling,expires_season,already_overdue_if_rolling
aa07326e-0383-4295-8cde-4e336a0dd7f7,Praneet Chawla,Men's 40+,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,open,groups,0,True,Sidharth Ugrankar,draw_entry,0.0,2.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
b4c1f987-ed1c-41b2-bed1-839e3b47d5ff,Syed Imran Yusoof,Men's 40+,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,advance,finalist,360,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
b4c1f987-ed1c-41b2-bed1-839e3b47d5ff,Syed Imran Yusoof,Men's 40+,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,advance,quarter_finalist,120,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
b4c1f987-ed1c-41b2-bed1-839e3b47d5ff,Syed Imran Yusoof,Men's 40+,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,advance,semi_finalist,240,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
b4c1f987-ed1c-41b2-bed1-839e3b47d5ff,Syed Imran Yusoof,Men's 40+,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,open,groups,0,True,Kunal Premnarayen,draw_entry,1.0,1.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
b4c1f987-ed1c-41b2-bed1-839e3b47d5ff,Syed Imran Yusoof,Men's 40+,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,open,winner,300,True,Kunal Premnarayan,profile,4.0,0.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
b63ed71b-e58d-4b28-a67e-2d0c64ed5f62,Sidraj Shah,Men's 40+,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,open,finalist,180,True,Vijay Chhabria,draw_entry,3.0,1.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
c4e5ac58-b4da-413a-b134-eba55f9a1c56,Prabhas Sharma,Men's 40+,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,open,groups,0,True,Shashin Shah,draw_entry,2.0,2.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
c6ad7320-117c-4e7a-a4a6-e4c99fb34e23,Rupen Jhaveri,Men's 40+,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,advance,winner,600,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
c6ad7320-117c-4e7a-a4a6-e4c99fb34e23,Rupen Jhaveri,Men's 40+,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,advance,winner,400,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
c6ad7320-117c-4e7a-a4a6-e4c99fb34e23,Rupen Jhaveri,Men's 40+,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,advance,winner,600,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
c6ad7320-117c-4e7a-a4a6-e4c99fb34e23,Rupen Jhaveri,Men's 40+,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,open,winner,600,True,Vijay Chhabria,draw_entry,5.0,0.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
cf4e6dfa-ee51-4ee3-8b1c-cd6173e3955f,Vivek Venugopal,Men's 40+,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,open,groups,0,True,Sandeep Louis,profile,0.0,3.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
cff6eb07-908a-4412-9f28-3ab5692a2977,Arun Hemdev,Men's 40+,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,open,groups,0,True,Hamir Desai,draw_entry,0.0,2.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
d195aee3-c907-47fb-a0fa-ee78cb4af2f8,Saurav Kankaria,Men's 40+,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,open,semi_finalist,216,True,Nikhil Khemka,draw_entry,2.0,2.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
d4d1cf44-7849-4baa-b956-c56e4613995b,Ankit Agarwal,Men's 40+,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,advance,quarter_finalist,180,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
d4d1cf44-7849-4baa-b956-c56e4613995b,Ankit Agarwal,Men's 40+,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,advance,finalist,360,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
db64450c-aa4a-4b28-beeb-a84f6a75867b,Premal Javeri,Men's 40+,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,open,semi_finalist,216,True,Harshvardhan Sharma,draw_entry,3.0,2.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
f7839dcf-c6f8-47ef-ab89-7261268a37a2,Sandeep Louis,Men's 40+,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,open,groups,0,True,Vivek Venugopal,profile,0.0,3.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
f9cbf2db-691e-4851-81e6-be9e05cc4c01,Atik Luthria,Men's 40+,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,open,groups,0,True,Ram Raheja,draw_entry,0.0,2.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
fa06f6d6-52b5-4d4f-a829-ff09c88c33d2,Arun Chery Jacob,Men's 40+,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,open,groups,0,True,Abhilash Joshi,profile,1.0,2.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
fa1fe9c8-1531-42da-8355-e7a0052ab3a2,Rajiv Dutt,Men's 40+,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,open,finalist,180,True,Mahesh Shinde,profile,2.0,2.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
facc6960-33ef-4c75-ab10-4a2a8ad00b6c,Ashwin Saksena,Men's 40+,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,open,groups,0,True,Raj Prajapati,draw_entry,1.0,3.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
fe4d1fe1-6ad1-4942-901e-df8580b614d2,Raj Prajapati,Men's 40+,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,open,groups,0,True,Ashwin Saksena,draw_entry,1.0,3.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
ranked-aakash-sachdev,Aakash Sachdev,Men's 40+,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,advance,quarter_finalist,180,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
ranked-aakash-sachdev,Aakash Sachdev,Men's 40+,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,advance,quarter_finalist,120,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
ranked-aakash-sachdev,Aakash Sachdev,Men's 40+,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,advance,quarter_finalist,180,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
ranked-abedin-sham,Abedin Sham,Men's 40+,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,advance,semi_finalist,240,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
ranked-abedin-sham,Abedin Sham,Men's 40+,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,advance,semi_finalist,240,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
ranked-amit-lala,Amit Lala,Men's 40+,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,advance,semi_finalist,240,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
ranked-cyrus-aga,Cyrus Aga,Men's 40+,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,advance,quarter_finalist,180,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
ranked-deepak-jaitly,Deepak Jaitly,Men's 40+,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,advance,semi_finalist,240,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
ranked-karan-melwani,Karan Melwani,Men's 40+,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,advance,semi_finalist,240,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
ranked-ronnie-fernandes,Ronnie Fernandes,Men's 40+,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,advance,quarter_finalist,180,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
ranked-sovin-hegde,Sovin Hegde,Men's 40+,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,advance,quarter_finalist,180,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
ranked-tushar-raut,Tushar Raut,Men's 40+,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,advance,quarter_finalist,180,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
ranked-varun-motasha,Varun Motasha,Men's 40+,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,advance,quarter_finalist,180,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
ranked-varun-motasha,Varun Motasha,Men's 40+,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,advance,quarter_finalist,120,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
ranked-varun-motasha,Varun Motasha,Men's 40+,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,advance,quarter_finalist,180,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
ranked-zaheer-adenwala,Zaheer Adenwala,Men's 40+,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,advance,quarter_finalist,120,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
0ac8bb0a-d25b-4a0d-8506-8955617d72fa,Anandita Parekh,Women's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,intermediate,groups,0,True,Trishina Kirpalani,draw_entry,0.0,2.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
0d1e6d6a-d91e-406e-9088-b28c062da1fc,Raksha Bhaskar,Women's,BENGALURU CITY OPEN 2.0,BANGALORE CITY OPEN 2.0,city_open,2026-04,2026-04-12,intermediate,semi_finalist,24,True,,,,,,,2025-26 and earlier,2027-04-12,2027-07-01,False
0d1e6d6a-d91e-406e-9088-b28c062da1fc,Raksha Bhaskar,Women's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,beginner,finalist,15,True,Gayatri Nair,profile,2.0,2.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
124f1292-f3a9-4139-bd9d-f9fa8e1dd983,Radhika Vasudeva,Women's,INDIAN PADEL TOUR 10.0,INDIAN PADEL TOUR 10.0,grand_slam,2026-04,2026-04-26,advance,semi_finalist,240,True,,,,,,,2025-26 and earlier,2027-04-26,2027-07-01,False
124f1292-f3a9-4139-bd9d-f9fa8e1dd983,Radhika Vasudeva,Women's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,advance,groups,0,True,Aashna Mehra,draw_entry,0.0,3.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
14a281a9-7a22-4c0a-bf96-f19abc4a6bd1,Rasha Sumar,Women's,INDIAN PADEL TOUR WOMEN'S ONLY,INDIAN PADEL TOUR WOMEN'S ONLY,city_open,2026-03,2026-03-29,beginner,winner,30,True,,,,,,,2025-26 and earlier,2027-03-29,2027-07-01,False
14a281a9-7a22-4c0a-bf96-f19abc4a6bd1,Rasha Sumar,Women's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,beginner,semi_finalist,9,True,Anam Sumar,draw_entry,2.0,2.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
1729d84b-2971-4f94-b903-afcce8dc4619,Diu Somani,Women's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,intermediate,groups,0,True,Leesha Shah,draw_entry,1.0,1.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
1b914254-ef80-4aa1-aae6-196986d10121,Suhani Sabharwal,Women's,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,intermediate,semi_finalist,24,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
1b914254-ef80-4aa1-aae6-196986d10121,Suhani Sabharwal,Women's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,advance,groups,0,True,Tishya Sagar,draw_entry,0.0,2.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
1b914254-ef80-4aa1-aae6-196986d10121,Suhani Sabharwal,Women's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,intermediate,finalist,60,True,Karina Phipps,draw_entry,2.0,2.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
1c91795e-92c5-444b-aa99-d1e70e063c55,Vaibhavi Deshmukh,Women's,INDIAN PADEL TOUR 7.0,INDIAN PADEL TOUR 7.0,grand_slam,2025-08,2025-08-03,advance,winner,600,True,,,,,,,2025-26 and earlier,2026-08-03,2027-07-01,True
1c91795e-92c5-444b-aa99-d1e70e063c55,Vaibhavi Deshmukh,Women's,MUMBAI CITY OPEN 3.0,MUMBAI CITY OPEN 3.0,city_open,2025-09,2025-09-28,advance,winner,400,True,,,,,,,2025-26 and earlier,2026-09-28,2027-07-01,False
1c91795e-92c5-444b-aa99-d1e70e063c55,Vaibhavi Deshmukh,Women's,INDIAN PADEL TOUR 8.0,INDIAN PADEL TOUR 8.0,grand_slam,2025-11,2025-11-30,advance,winner,600,True,,,,,,,2025-26 and earlier,2026-11-30,2027-07-01,False
1c91795e-92c5-444b-aa99-d1e70e063c55,Vaibhavi Deshmukh,Women's,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,intermediate,r16,12,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
1c91795e-92c5-444b-aa99-d1e70e063c55,Vaibhavi Deshmukh,Women's,INDIAN PADEL TOUR 9.0,INDIAN PADEL TOUR 9.0,grand_slam,2026-02,2026-02-15,advance,winner,600,True,,,,,,,2025-26 and earlier,2027-02-15,2027-07-01,False
1c91795e-92c5-444b-aa99-d1e70e063c55,Vaibhavi Deshmukh,Women's,INDIAN PADEL TOUR WOMEN'S ONLY,INDIAN PADEL TOUR WOMEN'S ONLY,city_open,2026-03,2026-03-29,advance,finalist,240,True,,,,,,,2025-26 and earlier,2027-03-29,2027-07-01,False
1c91795e-92c5-444b-aa99-d1e70e063c55,Vaibhavi Deshmukh,Women's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,advance,semi_finalist,216,True,Namita Bal,draw_entry,3.0,1.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
1d670f4c-32a6-4341-9321-cd7d9f173538,Nupur Gupta,Women's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,beginner,groups,0,True,Ritika Choudhary,draw_entry,0.0,2.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
1f24a3aa-b8df-4886-bedf-6f62693316b9,Anisha Aibara,Women's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,intermediate,semi_finalist,18,True,Erika Lobo,draw_entry,2.0,1.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
2063b58b-76ed-4ada-9d3d-31709f9a26db,Sareeka John,Women's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,intermediate,finalist,30,True,Shubha Abhilash,profile,1.0,2.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
209435a7-517e-45e7-808c-3040c999398d,Neeti Nayak,Women's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,intermediate,groups,0,True,Urmi Kothari,profile,0.0,2.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
214fa58d-dcf2-4b0b-888f-f2a2341ae45b,Amaya Kothari,Women's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,intermediate,groups,0,True,Gabriella Demetriades,draw_entry,1.0,1.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
214fa58d-dcf2-4b0b-888f-f2a2341ae45b,Amaya Kothari,Women's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,advance,groups,0,True,Kyra Pereira,draw_entry,0.0,3.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
261c3899-f32d-4861-a046-8b36ccf6123a,Tishya Sagar,Women's,INDIAN PADEL TOUR 7.0,INDIAN PADEL TOUR 7.0,grand_slam,2025-08,2025-08-03,advance,semi_finalist,240,True,,,,,,,2025-26 and earlier,2026-08-03,2027-07-01,True
261c3899-f32d-4861-a046-8b36ccf6123a,Tishya Sagar,Women's,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,intermediate,finalist,36,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
261c3899-f32d-4861-a046-8b36ccf6123a,Tishya Sagar,Women's,INDIAN PADEL TOUR 10.0,INDIAN PADEL TOUR 10.0,grand_slam,2026-04,2026-04-26,advance,semi_finalist,240,True,,,,,,,2025-26 and earlier,2027-04-26,2027-07-01,False
261c3899-f32d-4861-a046-8b36ccf6123a,Tishya Sagar,Women's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,advance,groups,0,True,Suhani Sabharwal,draw_entry,0.0,2.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
27971b18-d7dd-4eff-8ce5-6ecc8ead85b0,Vera desai,Women's,MUMBAI CITY OPEN 4.0,MUMBAI CITY OPEN 4.0,city_open,2026-01,2026-01-11,beginner,finalist,18,True,,,,,,,2025-26 and earlier,2027-01-11,2027-07-01,False
27971b18-d7dd-4eff-8ce5-6ecc8ead85b0,Vera desai,Women's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,intermediate,semi_finalist,18,True,Tanushri Biyani,draw_entry,2.0,1.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
2be56e26-cc2a-4ecb-a502-ebb83a8212e3,Sia Chawla,Women's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,beginner,semi_finalist,18,True,Armaan Mann,draw_entry,0.0,2.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
2ecd3163-09e3-40b5-bd3b-d817112479b0,Namita Bal,Women's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,advance,semi_finalist,216,True,Vaibhavi Deshmukh,draw_entry,3.0,1.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
3d21ad79-9d3f-46d7-92da-ef095250efaf,Ridhi Gupta,Women's,INDIAN PADEL TOUR 10.0,INDIAN PADEL TOUR 10.0,grand_slam,2026-04,2026-04-26,intermediate,semi_finalist,40,True,,,,,,,2025-26 and earlier,2027-04-26,2027-07-01,False
44b79474-da87-43ad-a4b8-204252d87b30,Sameeksha Annem,Women's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,beginner,winner,50,True,Padma Veda Manikonda,draw_entry,3.0,0.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
477f11d3-787d-4419-b0f5-23b7f94a4a51,Vanshika Kaji,Women's,INDIAN PADEL TOUR WOMEN'S ONLY,INDIAN PADEL TOUR WOMEN'S ONLY,city_open,2026-03,2026-03-29,beginner,semi_finalist,12,True,,,,,,,2025-26 and earlier,2027-03-29,2027-07-01,False
477f11d3-787d-4419-b0f5-23b7f94a4a51,Vanshika Kaji,Women's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,intermediate,groups,0,True,Priyanka Kapadia,draw_entry,0.0,2.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
481f14a2-6a1c-4826-a67c-e8c50be8bc51,Roshni Dadachanji,Women's,INDIAN PADEL TOUR WOMEN'S ONLY,INDIAN PADEL TOUR WOMEN'S ONLY,city_open,2026-03,2026-03-29,intermediate,semi_finalist,24,True,,,,,,,2025-26 and earlier,2027-03-29,2027-07-01,False
481f14a2-6a1c-4826-a67c-e8c50be8bc51,Roshni Dadachanji,Women's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,intermediate,finalist,30,True,Shahnaz Dubash,draw_entry,3.0,1.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
4b5c73b1-1d6c-4d72-9e13-3d93fbf93070,Avreet Dhillon,Women's,INDIAN PADEL TOUR 10.0,INDIAN PADEL TOUR 10.0,grand_slam,2026-04,2026-04-26,beginner,winner,50,True,,,,,,,2025-26 and earlier,2027-04-26,2027-07-01,False
4ea58301-befa-4fac-8bca-101214a186c8,Niti Mehta,Women's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,beginner,winner,25,True,Alisha Aggarwal,profile,4.0,0.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
516fd38b-6201-44a3-8106-4f7f7425fe74,Urmi Kothari,Women's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,intermediate,groups,0,True,Neeti Nayak,profile,0.0,2.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
553e7592-683c-4750-be8f-57098fc7d7bd,Anmol Malhotra,Women's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,intermediate,groups,0,True,Tammana Kalra,draw_entry,1.0,2.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
591d607a-18da-4552-a761-0a66271a2718,Shireen Mahajan,Women's,INDIAN PADEL TOUR 10.0,INDIAN PADEL TOUR 10.0,grand_slam,2026-04,2026-04-26,beginner,winner,50,True,,,,,,,2025-26 and earlier,2027-04-26,2027-07-01,False
591d607a-18da-4552-a761-0a66271a2718,Shireen Mahajan,Women's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,beginner,finalist,30,True,Sukhmani Grewal,draw_entry,3.0,1.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
5b68e925-0f23-4eb8-9dc9-c3f13a8a8813,Deepthi J S,Women's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,intermediate,winner,50,True,Rebecca Puthumana,profile,3.0,0.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
5e45411e-b0ef-4bea-b23f-c9a559a727dc,Trishina Kirpalani,Women's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,intermediate,groups,0,True,Anandita Parekh,draw_entry,0.0,2.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
5ecfdc1f-7bc4-4015-8d74-cd6d823ba635,Ishna Byramjee,Women's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,intermediate,groups,0,True,Aditi Dugar,draw_entry,0.0,2.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
6e62c2a4-bd95-41f8-bd17-901a78994ae1,Armaan Mann,Women's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,beginner,semi_finalist,18,True,Sia Chawla,draw_entry,0.0,2.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
70792b71-1549-46eb-bb7d-9b5f2a787281,Tammana Kalra,Women's,Goa Grandslam 11.0,Goa Grandslam 11.0,grand_slam,2026-08,2026-08-16,intermediate,groups,0,True,Anmol Malhotra,draw_entry,1.0,2.0,,ipt-goa-grandslam-11-0,2026-27,2027-08-16,2027-07-01,False
7141790d-4b03-4a8c-b605-9a3273191dcd,Gayatri Nair,Women's,City Open Kochi 2.0,City Open Kochi 2.0,city_open,2026-09,2026-09-13,beginner,finalist,15,True,Raksha Bhaskar,profile,2.0,2.0,,ipt-kochi-city-open-2-0,2026-27,2027-09-13,2027-07-01,False
739a853c-ae03-4719-ba64-a326c87ccd84,Sahitra Ghurye,Women's,INDIAN PADEL TOUR WOMEN'S ONLY,INDIAN PADEL TOUR WOMEN'S ONLY,city_open,2026-03,2026-03-29,intermediate,quarter_finalist,18,True,,,,,,,2025-26 and earlier,2027-03-29,2027-07-01,False
739a853c-ae03-4719-ba64-a326c87ccd84,Sahitra Ghurye,Women's,Mumbai City Open 5.0,Mumbai City Open 5.0,city_open,2026-08,2026-08-02,intermediate,groups,0,True,Ashwita Hosbettu,draw_entry,1.0,1.0,,mumbai-city-open-5-01,2026-27,2027-08-02,2027-07-01,False
76c439ce-ed6a-4d86-b384-38a843b6a4ee,Sonia Rathee,Women's,INDIAN PADEL TOUR WOMEN'S ONLY,INDIAN PADEL TOUR WOMEN'S ONLY,city_open,2026-03,2026-03-29,intermediate,finalist,36,True,,,,,,,2025-26 and earlier,2027-03-29,2027-07-01,False
76c439ce-ed6a-4d86-b384-38a843b6a4ee,Sonia Rathee,Women's,INDIAN PADEL TOUR 10.0,INDIAN PADEL TOUR 10.0,grand_slam,2026-04,2026-04-26,intermediate,finalist,60,True,,,,,,,2025-26 and earlier,2027-04-26,2027-07-01,False
